"Set_ID","sim","Time","end_gen","ngen1","ngen2","Ne","n_ind","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_expt","shape","scale","mut_ratio","flip_sel_coef","Ve_w","Ve_w_expt","proj","LDalpha","pa","Vs","randomise","palpha_method","balpha_method","Ne_exp","va_true","vA_true","vA_est","vA_alpha_emp","vA_BC","Ne_BC","Residual_var","palpha_emp","balpha_intercept_emp","balpha_slope_emp","sigma2alpha_emp","palpha_est","palpha_var_est","balpha_intercept_est","balpha_slope_est","balpha_var_est","sigma2alpha_est","seg_sites","seg_sites_neu","seg_sites_ben","seg_sites_del","mean_diversity","theta","all.gp","analysis_stamp"
"Set_1_bigyin_2024-12-14_09-59-41.593713_1.58565656565657e-07_25_0.1_1000_10_4_0_0","1","2024-12-14 10:55:15.378255","25000","1","4","2500","2500","1000","10","1e+06","5.32e-07","2.5e-05","1e-07","1.58565656565657e-07","1.58565656565657e-06","0","0.3","0.1","0","0","1","1","BLoM","FALSE","1","LoNL","TRUE",NA,"NA_NA","1000_367.879441171442","0.103448824088423","0.105389775822844","0.0663937603524566","0.105730723386898",NA,NA,"1.22696762343089","-1.24886567132221","2.92773236008073e-05","0.00428941353949796","6.48736983684931e-07","-0.413023104388401","0.039138482572796","7.32213233257434e-05","0.00356200022777981","4.97825915170757e-07_1.11505716242894e-06_7.5485806651237e-09","3.80799800885219e-05","30021","3790","13093","13138","0.0145137977124346","0.00367100564837266","FALSE","biggar_2024-12-15_06-22-19.449988"
